,states,states,states,states,states,states,costs,costs,costs,costs,costs,costs,costs,costs,control,parameters,parameters,parameters,parameters
,T_room,T_surf_wall,T_op,T_mass,T_surf_floor,T_hp_ret,dev_neg_sum,dev_neg_max,dev_pos_sum,dev_pos_max,P_el,E_el,COP,Qdot_th,T_hp_sup,T_amb,Qdot_gains,Qdot_sol,Qdot_int
2016-01-08 05:00:00,20.163389339490852,17.355801060705296,19.753488968263344,16.6439879881821,23.841442746827692,29.19854942046245,0.0,0.0,0.0,0.0,3506.7302212734207,876.6825553183551,3.4967551060486133,12262.176806772817,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-08 05:15:00,20.17095943551078,17.348229376650067,19.757421411255788,16.631358590837955,23.847444277698397,29.197532652572015,0.0,0.0,0.0,0.0,3380.502072022773,845.1255180056933,3.5522757421959894,12008.475506889776,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-08 05:30:00,20.16575957589655,17.33877952937413,19.751530250713547,16.619253488028995,23.846749860979976,29.196871965506375,0.0,0.0,0.0,0.0,3380.8075136670655,845.2018784167664,3.5522757421959894,12009.560519833452,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-08 05:45:00,20.158691053019275,17.328527980717663,19.743934039590684,16.607607100053627,23.8429066046461,29.195726249306237,0.0,0.0,0.0,0.0,3380.998844771982,845.2497111929956,3.5522757421959894,12010.240180676175,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-08 06:00:00,20.151120822523776,17.318185047060847,19.73589971610374,16.59625996492176,23.83807944034355,29.194011133700073,0.0,0.0,0.0,0.0,3381.348097752735,845.3370244381838,3.5522757421959894,12011.480823567594,40.46580958598294,5.6,931.7,0.0,931.7
2016-01-08 06:15:00,20.12690109615517,17.309247167642884,19.715612956432707,16.587851892222762,23.819367750111237,29.169619777707627,0.0,0.0,0.0,0.0,3265.6488595551823,816.4122148887956,3.608339232301785,11783.568898854546,40.46580958598294,5.6,931.7,0.0,931.7
2016-01-08 06:30:00,20.11453939350359,17.300023400814517,19.703710717134303,16.579419707332377,23.802915222376036,29.149280715905512,0.0,0.0,0.0,0.0,3272.716428458301,818.1791071145752,3.608339232301785,11809.071085004665,40.46580958598294,5.6,931.7,0.0,931.7
2016-01-08 06:45:00,20.102780733546364,17.290839736174657,19.69232402316764,16.570973553147237,23.7877235686665,29.131005731833206,0.0,0.0,0.0,0.0,3278.543037828001,819.6357594570003,3.608339232301785,11830.09546818465,40.46580958598294,5.6,931.7,0.0,931.7
2016-01-08 07:00:00,20.092073932925388,17.28185143378009,19.681856483505076,16.562528403797742,23.774590938629256,29.11592523369535,0.0,0.0,0.0,0.0,3283.802951887803,820.9507379719507,3.608339232301785,11849.07502244517,40.521173004181364,5.5,931.7,0.0,931.7
2016-01-08 07:15:00,20.07881712092528,17.271210265515833,19.669287623811243,16.552887930634274,23.762498658147823,29.10758748761794,0.0,0.0,0.0,0.0,3316.9002206483906,829.2250551620976,3.59427229037913,11921.842553028933,40.521173004181364,5.5,931.7,0.0,931.7
2016-01-08 07:30:00,20.06935321819294,17.261425611234728,19.659743069094052,16.543307377583115,23.752947606063405,29.09970779702417,0.0,0.0,0.0,0.0,3319.3620321373564,829.8405080343391,3.59427229037913,11930.69097384786,40.521173004181364,5.5,931.7,0.0,931.7
2016-01-08 07:45:00,20.060530460899056,17.252019215110135,19.65079991802035,16.533839185131214,23.74436167797974,29.092361067965356,0.0,0.0,0.0,0.0,3321.6435230709567,830.4108807677392,3.59427229037913,11938.89127349125,40.521173004181364,5.5,931.7,0.0,931.7
2016-01-08 08:00:00,20.052100871393886,17.242860748307766,19.64222810282036,16.524503883235074,23.73634977359247,29.085520090073192,0.0,0.0,0.0,0.0,3323.7664863882796,830.9416215970699,3.59427229037913,11946.521781716196,41.01828678988762,4.6,1911.8125968062707,980.1125968062706,931.7
2016-01-08 08:15:00,20.020685309600395,17.224881585036126,19.615675759595916,16.515995064635216,23.730855095508197,29.123540324662315,0.0,0.0,0.0,0.0,3594.389645896482,898.5974114741205,3.46919738819937,12469.647171714932,41.01828678988762,4.6,1911.8125968062707,980.1125968062706,931.7
2016-01-08 08:30:00,20.018407413434332,17.21454428630717,19.61211104258278,16.507141457888054,23.737482795606148,29.151753261514212,0.0,0.0,0.0,0.0,3583.034907999708,895.758726999927,3.46919738819937,12430.255344659758,41.01828678988762,4.6,1911.8125968062707,980.1125968062706,931.7
2016-01-08 08:45:00,20.018412576406075,17.20687981711856,19.61089834259577,16.49848303456899,23.74606372675785,29.173654432381515,0.0,0.0,0.0,0.0,3574.771810322046,893.6929525805115,3.46919738819937,12401.589027777974,41.01828678988762,4.6,1911.8125968062707,980.1125968062706,931.7
2016-01-08 09:00:00,20.0184796157771,17.200180039202674,19.609891043096916,16.490160490186373,23.75369954358487,29.190942777111076,0.0,0.0,0.0,0.0,3568.285612331415,892.0714030828537,3.46919738819937,12379.087126649534,40.18858422991949,6.1,6350.2278788021495,5902.52787880215,447.7
2016-01-08 09:15:00,20.039026610989087,17.245189792606222,19.634612139286702,16.55544451551441,23.751238399793337,29.12795890109244,0.0,0.0,0.0,0.0,3125.5634444332313,781.3908611083078,3.6791870535624343,11499.532559846753,40.18858422991949,6.1,6350.2278788021495,5902.52787880215,447.7
2016-01-08 09:30:00,20.063298998865047,17.2964613712233,19.663248229542674,16.617657296577246,23.746469155775564,29.083522647315995,0.0,0.0,0.0,0.0,3143.4022913740564,785.8505728435141,3.6791870535624343,11565.165014561919,40.18858422991949,6.1,6350.2278788021495,5902.52787880215,447.7
2016-01-08 09:45:00,20.089480321459895,17.34834711927031,19.69359365365338,16.678365831945538,23.745146512025734,29.048159428633035,0.0,0.0,0.0,0.0,3155.74712537302,788.936781343255,3.6791870535624343,11610.583967989283,40.18858422991949,6.1,6350.2278788021495,5902.52787880215,447.7
2016-01-08 10:00:00,20.118238909861812,17.40000091229325,19.72607834106304,16.73714187114337,23.74966336937023,29.02393511274484,0.0,0.0,0.0,0.0,3165.5962135087375,791.3990533771844,3.6791870535624343,11646.820605547611,39.631953118498544,7.1,10761.46888864566,10313.76888864566,447.7
2016-01-08 10:15:00,20.20276083361273,17.49978738488241,19.81014797004459,16.858452912460308,23.77397495064674,28.962956568932793,0.0,0.0,0.0,0.0,2901.2790277584586,725.3197569396146,3.823471913477592,11092.958875796041,39.631953118498544,7.1,10761.46888864566,10313.76888864566,447.7
2016-01-08 10:30:00,20.265412196302258,17.602665322751225,19.879384070264308,16.97584661352573,23.794604363161685,28.923457797791922,0.0,0.0,0.0,0.0,2917.732222266288,729.433055566572,3.823471913477592,11155.86720288371,39.631953118498544,7.1,10761.46888864566,10313.76888864566,447.7
2016-01-08 10:45:00,20.329490636466645,17.70522390571465,19.949774431535197,17.090878324979883,23.818681120126893,28.89575492685756,0.0,0.0,0.0,0.0,2928.3755340954017,732.0938835238503,3.823471913477592,11196.56160672871,39.631953118498544,7.1,10761.46888864566,10313.76888864566,447.7
2016-01-08 11:00:00,20.395929704528225,17.806421331571055,20.02194183590261,17.202795538789182,23.84939098049412,28.882184045804564,0.0,0.0,0.0,0.0,2935.3803288043837,733.8450822010959,3.823471913477592,11223.34424255818,39.46435120717504,7.4,12157.600656930226,11637.300656930227,520.3
2016-01-08 11:15:00,20.488293681640567,17.921901054360212,20.116583526276603,17.33147272388194,23.89501554666238,28.86707353510899,0.0,0.0,0.0,0.0,2860.347704201519,715.0869260503797,3.8674382234433247,11062.218043567314,39.46435120717504,7.4,12157.600656930226,11637.300656930227,520.3
2016-01-08 11:30:00,20.568661303927477,18.03616386480568,20.20258614556763,17.456466424146473,23.94127496545606,28.86656920530177,0.0,0.0,0.0,0.0,2864.2301324673913,716.0575331168478,3.8674382234433247,11077.233095042526,39.46435120717504,7.4,12157.600656930226,11637.300656930227,520.3
2016-01-08 11:45:00,20.649566235523796,18.14913630299495,20.288837543176523,17.57936270033438,23.990140614165675,28.873125795376435,0.0,0.0,0.0,0.0,2864.170251256742,716.0425628141855,3.8674382234433247,11077.001508159596,39.46435120717504,7.4,12157.600656930226,11637.300656930227,520.3
2016-01-08 12:00:00,20.731314542349867,18.260159517952413,20.37549151128587,17.699378634776583,24.04301166178102,28.888285547159775,0.0,0.0,0.0,0.0,2862.192743641051,715.5481859102628,3.8674382234433247,11069.353619619522,38.790759265566734,8.6,13308.55433027152,12788.25433027152,520.3
2016-01-08 12:15:00,20.857140928901227,18.39848610068231,20.49992752680845,17.844427878636022,24.104231796275755,28.85154458013294,0.0,0.0,0.0,0.0,2558.6403574850483,639.6600893712621,4.046504268092148,10353.549127076069,38.790759265566734,8.6,13308.55433027152,12788.25433027152,520.3
2016-01-08 12:30:00,20.94793752374546,18.52994700916144,20.597466688595773,17.986116562836582,24.153841797544285,28.836071752017244,0.0,0.0,0.0,0.0,2567.8447646171257,641.9611911542814,4.046504268092148,10390.794799821277,38.790759265566734,8.6,13308.55433027152,12788.25433027152,520.3
2016-01-08 12:45:00,21.037413467516004,18.6578902352829,20.693332262938178,18.12493502977566,24.204526711664467,28.833257048600494,0.0,0.0,0.0,0.0,2571.631896906842,642.9079742267106,4.046504268092148,10406.119446795443,38.790759265566734,8.6,13308.55433027152,12788.25433027152,520.3
2016-01-08 13:00:00,21.127167161525154,18.783382542192207,20.789043183833495,18.261056357621605,24.258553663815608,28.84006874910585,0.0,0.0,0.0,0.0,2572.0354297028557,643.008857425714,4.046504268092148,10407.752343976828,38.73437682824985,8.7,8719.556979013265,8114.556979013266,605.0
2016-01-08 13:15:00,21.20665222865512,18.876396628052245,20.86974746185662,18.339511790351594,24.308975328787664,28.852029427908587,0.0,0.0,0.0,0.0,2546.0501714827656,636.5125428706913,4.061660781254264,10341.192128617242,38.73437682824985,8.7,8719.556979013265,8114.556979013266,605.0
2016-01-08 13:30:00,21.268276934447044,18.955107475207907,20.93427889761424,18.417535753201356,24.354399489292028,28.869739474419454,0.0,0.0,0.0,0.0,2542.848863317666,635.7122158294166,4.061660781254264,10328.18950079435,38.73437682824985,8.7,8719.556979013265,8114.556979013266,605.0
2016-01-08 13:45:00,21.326598840055144,19.028945532087004,20.995247934616824,18.49429586335852,24.398121836368862,28.890898299222428,0.0,0.0,0.0,0.0,2538.2322623693935,634.5580655923485,4.061660781254264,10309.438433780047,38.73437682824985,8.7,8719.556979013265,8114.556979013266,605.0
2016-01-08 14:00:00,21.383529137125844,19.100386760366014,21.054661394794,18.569601087679196,24.4415113208076,28.914421726054467,0.0,0.0,0.0,0.0,2532.731846834205,633.1829617085513,4.061660781254264,10287.097611720172,38.84710095288194,8.5,4011.4096313024274,3406.4096313024274,605.0
2016-01-08 14:15:00,21.40993938244136,19.133152889852127,21.082791840559477,18.58503241746471,24.471478978275425,28.94758631136496,0.0,0.0,0.0,0.0,2574.6791868950663,643.6697967237666,4.03138417593592,10379.520932160332,38.84710095288194,8.5,4011.4096313024274,3406.4096313024274,605.0
2016-01-08 14:30:00,21.434157512155966,19.155294032501626,21.106756145447733,18.601478170078064,24.499159190322633,28.97682903020351,0.0,0.0,0.0,0.0,2566.0737433914783,641.5184358478696,4.03138417593592,10344.829083393057,38.84710095288194,8.5,4011.4096313024274,3406.4096313024274,605.0
2016-01-08 14:45:00,21.455151302507677,19.174148428012735,21.127476123244815,18.618161213022397,24.523533674297084,29.00265192511137,0.0,0.0,0.0,0.0,2558.617007203225,639.6542518008063,4.03138417593592,10314.768115119603,38.84710095288194,8.5,4011.4096313024274,3406.4096313024274,605.0
2016-01-08 15:00:00,21.474296155446616,19.1917719992431,21.14643953047705,18.634831541351367,24.54528132761546,29.025502288381563,0.0,0.0,0.0,0.0,2551.9742184326005,637.9935546081501,4.03138417593592,10287.988481585624,39.07207355328675,8.1,1271.5100209479838,739.1100209479838,532.4
2016-01-08 15:15:00,21.45903375130875,19.181373998193177,21.13389894300401,18.614117862596228,24.553820762642182,29.064961354765504,0.0,0.0,0.0,0.0,2643.6243599614418,660.9060899903604,3.9712659120649256,10498.53530501933,39.07207355328675,8.1,1271.5100209479838,739.1100209479838,532.4
2016-01-08 15:30:00,21.456742757944973,19.167144848230453,21.129704988556146,18.59474433019522,24.564768901113403,29.094441069752175,0.0,0.0,0.0,0.0,2633.2444711867693,658.3111177966923,3.9712659120649256,10457.314006557448,39.07207355328675,8.1,1271.5100209479838,739.1100209479838,532.4
2016-01-08 15:45:00,21.452994812811262,19.152388662556888,21.124197166410283,18.576212932251938,24.573151642686902,29.11738419316968,0.0,0.0,0.0,0.0,2625.6391558658925,656.4097889664731,3.9712659120649256,10427.111277073145,39.07207355328675,8.1,1271.5100209479838,739.1100209479838,532.4
2016-01-08 16:00:00,21.44827295434389,19.137613233689844,21.11786397069116,18.55819375775314,24.579447221842145,29.136463186435762,0.0,0.0,0.0,0.0,2619.699802029817,654.9249505074542,3.9712659120649256,10403.524523644246,39.46435120717504,7.4,805.8355999999999,19.3356,786.4999999999999
2016-01-08 16:15:00,21.443038917430616,19.110681889295172,21.10877517548855,18.525823625776813,24.592332386773656,29.186972824060405,0.0,0.0,0.0,0.0,2790.4949652108703,697.6237413027176,3.8674382234433247,10792.066890782671,39.46435120717504,7.4,805.8355999999999,19.3356,786.4999999999999
2016-01-08 16:30:00,21.43514407107032,19.084822913255906,21.098002866301776,18.49476290839769,24.604150051892653,29.22464265623709,0.0,0.0,0.0,0.0,2776.7908870515394,694.1977217628848,3.8674382234433247,10739.067215092218,39.46435120717504,7.4,805.8355999999999,19.3356,786.4999999999999
2016-01-08 16:45:00,21.426302623620206,19.059466983031033,21.086511163709584,18.464491481540723,24.61335546702303,29.255772843092956,0.0,0.0,0.0,0.0,2766.790248665566,691.6975621663917,3.8674382234433247,10700.390363939472,39.46435120717504,7.4,805.8355999999999,19.3356,786.4999999999999
2016-01-08 17:00:00,21.415835040993542,19.03466404245049,21.073734248229762,18.43529081263362,24.61842164443754,29.27888140483193,0.0,0.0,0.0,0.0,2758.551984923902,689.6379962309755,3.8674382234433247,10668.529387850152,39.799263482809764,6.8,931.7,0.0,931.7
2016-01-08 17:15:00,21.39965915480899,19.002429126661845,21.05536144171837,18.400826384484237,24.625498556964747,29.32581077996052,0.0,0.0,0.0,0.0,2908.470297700309,727.1175744250772,3.7798213078994944,10993.498004640414,39.799263482809764,6.8,931.7,0.0,931.7
2016-01-08 17:30:00,21.388213975490896,18.97332396878946,21.041075966967192,18.367462698600907,24.633258871090405,29.36008930726478,0.0,0.0,0.0,0.0,2895.4673746254775,723.8668436563694,3.7798213078994944,10944.349278937189,39.799263482809764,6.8,931.7,0.0,931.7
2016-01-08 17:45:00,21.376361705337725,18.94520109960473,21.026602721462844,18.334847739248776,24.639039067280024,29.388040907526356,0.0,0.0,0.0,0.0,2886.159730576717,721.5399326441791,3.7798213078994944,10909.168047635338,39.799263482809764,6.8,931.7,0.0,931.7
2016-01-08 18:00:00,21.363310755467175,18.917950434355763,21.01125586474533,18.303291632304546,24.6412485185295,29.408285798570482,0.0,0.0,0.0,0.0,2878.5616163598993,719.6404040899748,3.7798213078994944,10880.448533618757,39.74352501951057,6.9,931.7,0.0,931.7
2016-01-08 18:15:00,21.351824547003353,18.893092252716425,20.99729587087303,18.274116498818117,24.639457435052808,29.41647151590898,0.0,0.0,0.0,0.0,2846.9707801375357,711.7426950343839,3.7943365530241175,10802.36529646744,39.74352501951057,6.9,931.7,0.0,931.7
2016-01-08 18:30:00,21.336077067656518,18.86805188475925,20.980023197708547,18.24590680875707,24.633357158577457,29.421031369641323,0.0,0.0,0.0,0.0,2844.737062476124,711.184265619031,3.7943365530241175,10793.889819895609,39.74352501951057,6.9,931.7,0.0,931.7
2016-01-08 18:45:00,21.319443275463843,18.843230707289813,20.962036990402716,18.21844314284464,24.625092988156087,29.422818031822125,0.0,0.0,0.0,0.0,2843.5419640551745,710.8854910137936,3.7943365530241175,10789.35521427254,39.74352501951057,6.9,931.7,0.0,931.7
2016-01-08 19:00:00,21.302296031671297,18.818753361844156,20.94367185808672,18.191660127220793,24.615332772297666,29.42229833463311,0.0,0.0,0.0,0.0,2843.102069752297,710.7755174380743,3.7943365530241175,10787.686107239666,39.40841697017515,7.5,1258.4,0.0,1258.4
2016-01-08 19:15:00,21.337759658903718,18.812294667187256,20.9673712097215,18.175358989744076,24.621060392178098,29.392493790566355,0.0,0.0,0.0,0.0,2689.306937143107,672.3267342857769,3.882164169139365,10440.3310311949,39.40841697017515,7.5,1258.4,0.0,1258.4
2016-01-08 19:30:00,21.326171100053013,18.80010235140776,20.955650211649182,18.15998492658716,24.609598394253933,29.36974347247177,0.0,0.0,0.0,0.0,2697.2425180115624,674.3106295028906,3.882164169139365,10471.138258903726,39.40841697017515,7.5,1258.4,0.0,1258.4
2016-01-08 19:45:00,21.311955533822033,18.786150765070058,20.941431853584604,18.145000760519537,24.59441702089251,29.350550807491004,0.0,0.0,0.0,0.0,2703.272959802908,675.818239950727,3.882164169139365,10494.54942395017,39.40841697017515,7.5,1258.4,0.0,1258.4
2016-01-08 20:00:00,21.297346280475256,18.771739085676842,20.92680806141625,18.130256783919968,24.578898176384616,29.333761358060254,0.0,0.0,0.0,0.0,2708.3810543909003,677.0952635977251,3.882164169139365,10514.379885732247,40.24408482106787,6.0,1258.4,0.0,1258.4
2016-01-08 20:15:00,21.235486796853596,18.730129611474577,20.872683467630107,18.097383746762933,24.56218700732783,29.39400048429474,0.0,0.0,0.0,0.0,3110.3951299443465,777.5987824860866,3.664948888269148,11399.439173567305,40.24408482106787,6.0,1258.4,0.0,1258.4
2016-01-08 20:30:00,21.22094637273769,18.69846917258625,20.85537892826391,18.064765908509827,24.566104906161033,29.43597577564321,0.0,0.0,0.0,0.0,3093.4303837471584,773.3575959367896,3.664948888269148,11337.264245852151,40.24408482106787,6.0,1258.4,0.0,1258.4
2016-01-08 20:45:00,21.208900028703585,18.67014306221826,20.84070959147388,18.032995592419134,24.571692852956637,29.467280175538967,0.0,0.0,0.0,0.0,3081.7352065661407,770.4338016415353,3.664948888269148,11294.40201924447,40.24408482106787,6.0,1258.4,0.0,1258.4
2016-01-08 21:00:00,21.196572037872084,18.64327315107881,20.826033643889296,18.002187961070295,24.575042231906764,29.490583104024466,0.0,0.0,0.0,0.0,3072.990111739427,768.2475279348567,3.664948888269148,11262.351693681498,39.9662939220795,6.5,1258.4,0.0,1258.4
2016-01-08 21:15:00,21.198737091565057,18.6259750045224,20.823543593376712,17.978433467688884,24.5755019233892,29.48306303878586,0.0,0.0,0.0,0.0,2930.5926240434383,732.6481560108596,3.7364844817168628,10950.113861972208,39.9662939220795,6.5,1258.4,0.0,1258.4
2016-01-08 21:30:00,21.18498802689374,18.606410045875815,20.808827692517866,17.95550577390213,24.56760594481839,29.476337922121022,0.0,0.0,0.0,0.0,2932.79523111254,733.1988077781349,3.7364844817168628,10958.343869105225,39.9662939220795,6.5,1258.4,0.0,1258.4
2016-01-08 21:45:00,21.169432118149153,18.5861329828476,20.79247316992334,17.93320458136046,24.556594868317433,29.4694877099641,0.0,0.0,0.0,0.0,2934.618573431413,733.6546433578533,3.7364844817168628,10965.156759384552,39.9662939220795,6.5,1258.4,0.0,1258.4
2016-01-08 22:00:00,21.153373950003104,18.565842001915023,20.775692375957348,17.91140537825706,24.544512157625086,29.4622802956431,0.0,0.0,0.0,0.0,2936.5417679338957,734.1354419834739,3.7364844817168628,10972.342745798402,40.07749738291581,6.3,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 22:15:00,21.13342686246566,18.54263149690848,20.75554597111866,17.887763669060405,24.5329972717108,29.464957507909926,0.0,0.0,0.0,0.0,2992.462752713935,748.1156881784838,3.7077666925467554,11095.353723199507,40.07749738291581,6.3,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 22:30:00,21.117690550681157,18.52087408347961,20.738804097495773,17.86462673791402,24.52325138810585,29.46473159204536,0.0,0.0,0.0,0.0,2991.746674084652,747.936668521163,3.7077666925467554,11092.698670708607,40.07749738291581,6.3,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 22:45:00,21.10225721925387,18.499802469192414,20.722426931929512,17.841992718353413,24.513394534603563,29.462699529558513,0.0,0.0,0.0,0.0,2991.8544445145144,747.9636111286286,3.7077666925467554,11093.09825831889,40.07749738291581,6.3,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 23:00:00,21.086863612850504,18.479206926560998,20.706158902618398,17.819857341862825,24.5030913613822,29.45928924837499,0.0,0.0,0.0,0.0,2992.4601736584063,748.1150434146016,3.7077666925467554,11095.344160663319,40.521173004181364,5.5,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 23:15:00,21.04616789874808,18.44451928701731,20.668803304256638,17.788399717307584,24.49146912243416,29.49475272561538,0.0,0.0,0.0,0.0,3216.2935716742645,804.0733929185661,3.59427229037913,11560.234862393332,40.521173004181364,5.5,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 23:30:00,21.030303419169655,18.415340292173276,20.65077476337318,17.75747162537996,24.489744526709902,29.51885293393917,0.0,0.0,0.0,0.0,3205.972201406592,801.493050351648,3.59427229037913,11523.137047241493,40.521173004181364,5.5,1282.6000000000001,0.0,1282.6000000000001
2016-01-08 23:45:00,21.015594514332694,18.388181586516584,20.634042665238372,17.72733099677526,24.488262025274267,29.535953575232426,0.0,0.0,0.0,0.0,3199.1501344508865,799.7875336127216,3.59427229037913,11498.61668101949,40.521173004181364,5.5,1282.6000000000001,0.0,1282.6000000000001
2016-01-09 00:00:00,21.000587774828418,18.362015480486765,20.617216690811762,17.698020076313185,24.485024544774404,29.547733395748068,0.0,0.0,0.0,0.0,3194.307337332227,798.5768343330567,3.59427229037913,11481.210349527964,39.74352501951057,6.9,1210.0,0.0,1210.0
2016-01-09 00:15:00,21.02167891413168,18.36017968257338,20.631074681749393,17.68595450636114,24.477862738851435,29.485161413638664,0.0,0.0,0.0,0.0,2809.959408334969,702.4898520837423,3.7943365530241175,10661.931695559395,39.74352501951057,6.9,1210.0,0.0,1210.0
2016-01-09 00:30:00,21.004984666904978,18.350489521877478,20.615440043753736,17.674596663659628,24.45254832723267,29.436825705003134,0.0,0.0,0.0,0.0,2827.0521116604027,706.7630279151006,3.7943365530241175,10726.787164577085,39.74352501951057,6.9,1210.0,0.0,1210.0
2016-01-09 00:45:00,20.98622976459943,18.338507998985936,20.597701767987036,17.663317951192894,24.42533599506081,29.396833056201302,0.0,0.0,0.0,0.0,2840.1460793116144,710.0365198279036,3.7943365530241175,10776.470084660194,39.74352501951057,6.9,1210.0,0.0,1210.0
2016-01-09 01:00:00,20.96793180687983,18.325892995488545,20.58024875603832,17.651983015145802,24.399821884126705,29.363066925809555,0.0,0.0,0.0,0.0,2851.0300739234485,712.7575184808621,3.7943365530241175,10817.767623258793,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 01:15:00,20.919309635800712,18.295342229119917,20.53748590648656,17.628393725721505,24.375839619471215,29.38360453077851,0.0,0.0,0.0,0.0,3130.7832474241577,782.6958118560394,3.6507450804501778,11429.691538489575,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 01:30:00,20.902604710672826,18.271069304970595,20.519526858015116,17.60479331331091,24.366810840765016,29.395910437546277,0.0,0.0,0.0,0.0,3125.0322106226577,781.2580526556644,3.6507450804501778,11408.69596917901,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 01:45:00,20.88852283504741,18.24918532115792,20.50416182244411,17.581615448522673,24.360788944611155,29.403556031780283,0.0,0.0,0.0,0.0,3121.636529141877,780.4091322854692,3.6507450804501778,11396.299201718275,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 02:00:00,20.874975892160084,18.228381257014792,20.48941991000932,17.558971987077378,24.354717382907175,29.407935886896446,0.0,0.0,0.0,0.0,3119.5155033522883,779.878875838072,3.6507450804501778,11388.555877251427,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 02:15:00,20.861353349034367,18.208182813243884,20.474710325863985,17.536882501901477,24.347804876745332,29.409799095801798,0.0,0.0,0.0,0.0,3118.3325741328895,779.5831435332224,3.6507450804501778,11384.237304223185,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 02:30:00,20.847524124369734,18.188412636886437,20.459894236686516,17.515325999962663,24.339966015313067,29.409681844603835,0.0,0.0,0.0,0.0,3117.8472347656016,779.4618086914004,3.6507450804501778,11382.46545391571,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 02:45:00,20.83350759842759,18.169006765881196,20.444977851468636,17.494273266165663,24.331314307955676,29.407982794463184,0.0,0.0,0.0,0.0,3117.9198158728036,779.4799539682009,3.6507450804501778,11382.730429035762,40.29955731942441,5.9,1210.0,0.0,1210.0
2016-01-09 03:00:00,20.819361533843683,18.14993770425844,20.430005576144858,17.47369162923194,24.32200557190967,29.40502264261289,0.0,0.0,0.0,0.0,3118.451964065374,779.6129910163435,3.6507450804501778,11384.673166431858,40.0219104131261,6.4,1210.0,0.0,1210.0
2016-01-09 03:15:00,20.820647992872026,18.140003750100977,20.427943114920623,17.459673904548175,24.312329673299676,29.376636224593017,0.0,0.0,0.0,0.0,2981.833847562784,745.458461890696,3.722108287295378,11098.7084753513,40.0219104131261,6.4,1210.0,0.0,1210.0
2016-01-09 03:30:00,20.806983944722212,18.127609164703255,20.414437647440575,17.44605492541464,24.296601215564007,29.353128357911498,0.0,0.0,0.0,0.0,2990.1759868317035,747.5439967079259,3.722108287295378,11129.75882105792,40.0219104131261,6.4,1210.0,0.0,1210.0
2016-01-09 03:45:00,20.792447075279046,18.114373422320437,20.40006170121449,17.432650551927253,24.27992424966584,29.333096507731202,0.0,0.0,0.0,0.0,2996.480215753075,749.1200539382687,3.722108287295378,11153.223843771162,40.0219104131261,6.4,1210.0,0.0,1210.0
2016-01-09 04:00:00,20.778175317513973,18.10102286542748,20.38589138538347,17.419391344616354,24.26394991785916,29.31558246182192,0.0,0.0,0.0,0.0,3002.0486828057333,750.5121707014333,3.722108287295378,11173.950281135394,40.46580958598294,5.6,1210.0,0.0,1210.0
2016-01-09 04:15:00,20.739123443560935,18.073335032240678,20.351035312785832,17.396494049061843,24.248060921555282,29.33981943778368,0.0,0.0,0.0,0.0,3229.5357256739194,807.3839314184798,3.608339232301785,11653.260461069418,40.46580958598294,5.6,1210.0,0.0,1210.0
2016-01-09 04:30:00,20.725521895340215,18.050976185916298,20.336000496172563,17.373778130355213,24.243610890809148,29.35546223222607,0.0,0.0,0.0,0.0,3222.5339666005584,805.6334916501396,3.608339232301785,11627.995739109885,40.46580958598294,5.6,1210.0,0.0,1210.0
2016-01-09 04:45:00,20.71358593195415,18.030523575405134,20.322674634279362,17.351560855803655,24.240634714753913,29.366148640391163,0.0,0.0,0.0,0.0,3218.1241376617418,804.5310344154354,3.608339232301785,11612.083580342212,40.46580958598294,5.6,1210.0,0.0,1210.0
2016-01-09 05:00:00,20.701770866562256,18.010962361946568,20.309592378806745,17.329914096177678,24.2369233163845,29.37317751949615,0.0,0.0,0.0,0.0,3215.1206987809046,803.7801746952263,3.608339232301785,11601.246153996668,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-09 05:15:00,20.67723667259188,17.98489625834765,20.285994777709895,17.30397571326689,24.231799699216896,29.396702495569183,0.0,0.0,0.0,0.0,3328.763801311459,832.1909503278647,3.5522757421959894,11824.686902898806,40.687105553570966,5.2,1210.0,0.0,1210.0
2016-01-09 05:30:00,20.664321366129553,17.96143591999953,20.271364416685802,17.27857448277213,24.230066185928408,29.41342432259226,0.0,0.0,0.0,0.0,3321.750674209618,830.4376685524045,3.5522757421959894,11799.774341617998,40.687105553570966,5.2,1210.0,0.0,1210.0
