datetime,T_room,T_surf_wall,T_op,T_mass,T_surf_floor,T_hp_ret,dev_neg_sum,dev_neg_max,dev_pos_sum,dev_pos_max,P_el,E_el,COP,Qdot_th,T_hp_sup,T_amb,Qdot_gains,Qdot_sol,Qdot_int
2016-02-21 01:45:00,19.76058295879165,17.188394234143622,19.388997471319307,16.54809517421215,23.189461182974604,28.237133268189943,0.06267466865424168,0.2513828594786709,0.0,0.0,3597.9481379857393,899.4870344964348,3.502533258388447,12601.933015251838,40.241646612813724,4.1,1210.0,0.0,1210.0
2016-02-21 02:00:00,19.77392462656238,17.16412970093096,19.396409325519684,16.5132439826375,23.245477350631937,28.351452980364055,0.05952683213429935,0.23941704120834828,0.0,0.0,3585.954213755427,896.4885534388568,3.4958284909350645,12535.880907634872,40.38018773297881,3.4,1210.0,0.0,1210.0
2016-02-21 02:15:00,19.75767560540031,17.127865856857778,19.379130474980684,16.471860786104017,23.28383276900479,28.45295892444034,0.060171230581279336,0.24244638037597355,0.0,0.0,3673.011447385725,918.2528618464314,3.4213767767704795,12566.756066897646,41.57705499707335,3.4,1210.0,0.0,1210.0
2016-02-21 02:30:00,19.77564301963329,17.098257997771555,19.38960005452954,16.432173716674615,23.355846119593185,28.64826570967121,0.06032723467368042,0.2423894414908787,0.0,0.0,4132.737794450205,1033.1844486125513,3.315465779706064,13701.950733997568,40.80447971383454,3.4,1210.0,0.0,1210.0
2016-02-21 02:45:00,19.787263932747955,17.071938243386942,19.395232324197494,16.39472833534645,23.410429717254605,28.72797043528723,0.0558340143985995,0.2243569803667107,0.0,0.0,3753.636889309528,938.409222327382,3.3834770826265044,12700.34439148023,41.14533244993315,3.4,1210.0,0.0,1210.0
2016-02-21 03:00:00,19.794767248039864,17.046363002628663,19.397506455554037,16.359321490754684,23.455270219691656,28.824800778180343,0.05294567473742234,0.2127360672520453,0.0,0.0,3867.7602664826686,966.9400666206672,3.353312228040796,12969.80779672666,41.44739049079038,3.3,1210.0,0.0,1210.0
2016-02-21 03:15:00,19.799978118159157,17.020296061902588,19.398081171517134,16.32457277785231,23.500411115426832,28.93000404170103,0.051733211248156726,0.20769683203577216,0.0,0.0,3974.1944480191924,993.5486120047981,3.318176180975173,13187.077355981059,41.7110303554103,3.3,1210.0,0.0,1210.0
2016-02-21 03:30:00,19.81040636788481,16.996470578133557,19.403102886060008,16.291530797546656,23.549629404642168,29.039539109094633,0.049737983101961494,0.20082949000139294,0.0,0.0,4050.5410413406594,1012.6352603351648,3.295237692191818,13347.495513195638,41.72432919308754,3.3,1210.0,0.0,1210.0
2016-02-21 03:45:00,19.818831721675814,16.974335102460337,19.406701711420112,16.2605572471277,23.592619735094477,29.12491249135508,0.047183917586270704,0.18959363211519076,0.0,0.0,4022.7923772306003,1005.6980943076502,3.294084579078836,13251.41833467121,41.934479138038625,3.3,1210.0,0.0,1210.0
2016-02-21 04:00:00,19.82748972386476,16.953241818321747,19.410662537857235,16.23098438047437,23.634949603152435,29.21580221196043,0.04505856639218956,0.18176244396891406,0.0,0.0,4084.1601078827002,1021.0400269706751,3.275913651595171,13379.355852713343,42.072949896362104,3.1,1210.0,0.0,1210.0
2016-02-21 04:15:00,19.827535635131746,16.929753587876867,19.40759988618438,16.200847641863884,23.670736566313334,29.297606412921457,0.04407604568245711,0.17685879445951258,0.0,0.0,4137.615347152376,1034.403836788094,3.247010244606832,13434.87942044622,42.50923233100056,3.1,1210.0,0.0,1210.0
2016-02-21 04:30:00,19.8376486291184,16.908646808299927,19.412787220600038,16.171934816330214,23.71623387420759,29.407075126520112,0.04284287675345376,0.1735362984801938,0.0,0.0,4298.529676320156,1074.632419080039,3.2098838121649367,13797.780824130654,42.36278488016339,3.1,1210.0,0.0,1210.0
2016-02-21 04:45:00,19.846230648039118,16.889225441178965,19.41694927292973,16.144478433867143,23.75652824540885,29.48087403087323,0.04038517066432298,0.16356133676782392,0.0,0.0,4200.18792427028,1050.04698106757,3.2223002452619314,13534.266578522325,42.52634356804569,3.1,1210.0,0.0,1210.0
2016-02-21 05:00:00,19.852729298644853,16.87071167083105,19.419496453670096,16.118633415061055,23.79129832137181,29.554430490943556,0.03826168807981645,0.15424532023366666,0.0,0.0,4247.489150432565,1061.8722876081413,3.2084360718414686,13627.797405003117,42.71183461371007,2.7,1210.0,0.0,1210.0
2016-02-21 05:15:00,19.843461506605692,16.845803253366984,19.408972754038682,16.089499407365675,23.817934104436052,29.626715416932136,0.03877359966236582,0.1565966660895981,0.0,0.0,4351.910384224362,1087.9775960560905,3.159345916056349,13749.190299442454,43.38684737899575,2.7,1210.0,0.0,1210.0
2016-02-21 05:30:00,19.853883035180967,16.824583084317254,19.414402726397444,16.061415166507377,23.864228231451122,29.75065492828002,0.03898582696748435,0.156580905606301,0.0,0.0,4631.054478038017,1157.7636195095042,3.1035119493430203,14372.532910649488,42.962104181318324,2.7,1210.0,0.0,1210.0
2016-02-21 05:45:00,19.860745649530514,16.80554498224574,19.417173781124358,16.03484522372713,23.900369958934892,29.80751695240905,0.03639454353327854,0.15020850549388953,0.0,0.0,4398.0894360545235,1099.5223590136309,3.1385299584753725,13803.535455111178,43.17470295791771,2.7,1210.0,0.0,1210.0
2016-02-21 06:00:00,19.865135372306405,16.787123204419107,19.417954910041065,16.00968385126624,23.930471025931883,29.87342008747187,0.034671416248037386,0.13925435046948564,0.0,0.0,4474.759783661579,1118.6899459153947,3.1209535144327254,13965.517273060825,43.37087828246112,3.0,1040.6,0.0,1040.6
2016-02-21 06:15:00,19.864693580135018,16.771979705709423,19.41596281559325,15.988362312188695,23.958230672498107,29.94180339362651,0.03489954095470269,0.14030306666414205,0.0,0.0,4507.018844253765,1126.7547110634412,3.1295247235648254,14104.826902664721,43.66526728852715,3.0,1040.6,0.0,1040.6
2016-02-21 06:30:00,19.874177788418738,16.757912316555032,19.4217370260261,15.968009775434952,23.994495504052193,30.02663476175491,0.03335540880989394,0.13575132518720778,0.0,0.0,4616.310340826868,1154.077585206717,3.1053080004930056,14335.065434128268,43.48327429731238,3.0,1040.6,0.0,1040.6
2016-02-21 06:45:00,19.880939399902303,16.74475076783194,19.42535605360379,15.948861385423827,24.023849417670903,30.076367730835205,0.0312940268962692,0.12743063752711947,0.0,0.0,4506.143702181937,1126.5359255454844,3.1202568274602527,14060.325652250209,43.650065996085395,3.0,1040.6,0.0,1040.6
2016-02-21 07:00:00,19.886440434509336,16.732046224014866,19.42798339946205,15.930818254220066,24.04996464553071,30.132051627375613,0.029609698159033672,0.11906060009769703,0.0,0.0,4565.300269572489,1141.3250673931223,3.1065538899096072,14182.351311045795,43.780345408877764,2.2,1367.7181315003088,181.91813150030882,1185.8
2016-02-21 07:15:00,19.876354823279463,16.709382088201817,19.416901059458517,15.90738277288245,24.068952938737088,30.186011790157973,0.030039805306473256,0.12364517672053665,0.0,0.0,4706.216379290811,1176.5540948227026,3.030714407849912,14263.19778717591,44.41697991078161,2.2,1367.7181315003088,181.91813150030882,1185.8
2016-02-21 07:30:00,19.88433570832908,16.69129241568739,19.420767394065074,15.884633917971763,24.10646251861493,30.29107525539501,0.030809006764583917,0.1237030897432092,0.0,0.0,4988.530319154977,1247.1325797887444,2.9800899397792358,14866.269018397448,44.0165414543098,2.2,1367.7181315003088,181.91813150030882,1185.8
2016-02-21 07:45:00,19.889627925900957,16.67560722297588,19.422744944406343,15.863058113198244,24.135455663719497,30.335248500989028,0.028822633311631828,0.11955354339347224,0.0,0.0,4761.935327972257,1190.4838319930643,3.011830212274258,14342.140689682972,44.18258177611749,2.2,1367.7181315003088,181.91813150030882,1185.8
2016-02-21 08:00:00,19.892653032911706,16.6604962150652,19.422899600015068,15.842599574783693,24.15890040192489,30.386595945472237,0.027489689597105765,0.11037207409904326,0.0,0.0,4825.156955748229,1206.2892389370572,2.9986271928199693,14468.84685713106,44.35007364777612,3.0,4831.581262614715,3645.781262614715,1185.8
2016-02-21 08:15:00,19.945680021967757,16.685987759945014,19.469207379975593,15.874353129869274,24.207513309164877,30.446241348941708,0.022310402276502054,0.10734696708829361,0.0,0.0,4784.696371885827,1196.1740929714567,3.049699374011201,14591.885530173871,42.70007977900323,3.0,4831.581262614715,3645.781262614715,1185.8
2016-02-21 08:30:00,19.95676045003012,16.71310778336672,19.48286895749533,15.905235111973568,24.201172395330197,30.33979753953816,0.013255895502652177,0.0543199780322432,0.0,0.0,4023.721217087569,1005.9303042718923,3.185404496336791,12817.179656916487,43.7907631167497,3.0,4831.581262614715,3645.781262614715,1185.8
2016-02-21 08:45:00,19.972037108585802,16.739102914496527,19.499896009599528,15.93508336203986,24.205190303104185,30.36378115178003,0.010621864708068625,0.04323954996987922,0.0,0.0,4542.071281633065,1135.5178204082663,3.095041502136767,14057.899122317873,43.60242716502404,3.0,4831.581262614715,3645.781262614715,1185.8
2016-02-21 09:00:00,19.991140156185168,16.76548005752127,19.52021419713813,15.964117282920924,24.21706111580328,30.36591955459119,0.006651789067893891,0.029444202486804016,0.0,0.0,4448.722373968182,1112.1805934920455,3.110461574948587,13837.580001842089,43.37347999372149,5.7,11501.380640194979,10460.780640194978,1040.6
2016-02-21 09:15:00,20.133659974998046,16.887916859504646,19.652990961522978,16.10559837299599,24.28372567709892,30.35764654474342,7.62548429246777e-05,0.008859843814832402,0.0,0.0,4054.664303527232,1013.666075881808,3.3534080678852,13596.943988014345,38.89583142924409,5.7,11501.380640194979,10460.780640194978,1040.6
2016-02-21 09:30:00,20.161793808302225,17.006747393030455,19.695613336618568,16.24385635879299,24.211749186498572,29.917041492305508,0.0,0.0,0.0,0.0,2381.794290696936,595.448572674234,3.76728224562172,8972.891344065745,41.54940820639003,5.7,11501.380640194979,10460.780640194978,1040.6
2016-02-21 09:45:00,20.18545899558416,17.114506978850287,19.732707959485023,16.37690152095099,24.142525512665653,29.847184530432727,0.0,0.0,0.0,0.0,3459.2834736632435,864.8208684158109,3.5167815696145315,12165.54436425103,41.27563195718558,5.7,11501.380640194979,10460.780640194978,1040.6
2016-02-21 10:00:00,20.23676323731305,17.22291401397733,19.79324132329429,16.504610064097363,24.132406808706673,29.76743129201945,0.0,0.0,0.0,0.0,3375.099700406761,843.7749251016902,3.541922704479726,11954.342258753428,39.885084080043136,6.9,12442.399267840332,11401.799267840332,1040.6
2016-02-21 10:15:00,20.32713803791204,17.35749877466447,19.887149517957376,16.65354441779962,24.121047659958585,29.584407820137002,0.0,0.0,0.0,0.0,2800.9135530132617,700.2283882533153,3.7805324067728434,10588.944455735902,37.7999383003666,6.9,12442.399267840332,11401.799267840332,1040.6
2016-02-21 10:30:00,20.349614803035685,17.47935552848813,19.925477150433217,16.797827891224408,24.033457474915135,29.24903081396274,0.0,0.0,0.0,0.0,2160.2099152665123,540.0524788166281,3.9882424850989673,8615.440960797945,39.029182107176055,6.9,12442.399267840332,11401.799267840332,1040.6
2016-02-21 10:45:00,20.379301146416,17.593611903424712,19.968686681144092,16.936558752692235,23.969996517806877,29.10910358923434,0.0,0.0,0.0,0.0,2647.856673493449,661.9641683733622,3.864656095215214,10233.055432472738,38.168023638960705,6.9,12442.399267840332,11401.799267840332,1040.6
2016-02-21 11:00:00,20.41080973564443,17.704149577944744,20.012843714241512,17.069917853018712,23.914629966549576,28.92121562917124,0.0,0.0,0.0,0.0,2399.9233399215414,599.9808349803853,3.9508933807043705,9481.841237893943,37.399596891126315,8.1,14312.318139996241,13199.11813999624,1113.1999999999998
2016-02-21 11:15:00,20.498411233931296,17.84686921116993,20.10496172831079,17.23495204571719,23.87706572928851,28.709556865470436,0.0,0.0,0.0,0.0,2142.527839531028,535.631959882757,4.143792911289097,8878.191673688218,34.67496171451839,8.1,14312.318139996241,13199.11813999624,1113.1999999999998
2016-02-21 11:30:00,20.509206674488166,17.977999397570425,20.13489870105753,17.394519960387633,23.75381254224075,28.28641169156131,0.0,0.0,0.0,0.0,1413.0945985401727,353.27364963504317,4.437795968870648,6271.025513034465,36.034348072589694,8.1,14312.318139996241,13199.11813999624,1113.1999999999998
2016-02-21 11:45:00,20.52537976331984,18.100958460099864,20.16808042002895,17.54842314451459,23.651364175226405,28.082197895674494,0.0,0.0,0.0,0.0,1892.5598797201417,473.1399699300354,4.289106363206628,8117.39062285723,35.144042163023016,8.1,14312.318139996241,13199.11813999624,1113.1999999999998
2016-02-21 12:00:00,20.549720601136105,18.21974815739446,20.207495800359915,17.6948995825867,23.57125214258899,27.84621465709112,0.0,0.0,0.0,0.0,1686.8948243381258,421.7237060845315,4.3860369399079735,7398.783013286592,34.09131676979351,9.6,14254.911539971803,13141.711539971802,1113.1999999999998
2016-02-21 12:15:00,20.623085645951654,18.361289291093062,20.287203914987153,17.853133094824923,23.50114692348923,27.5687966173373,0.0,0.0,0.0,0.0,1406.36271816154,351.59067954038505,4.6562260109164875,6548.342669086976,31.508073485331984,9.6,14254.911539971803,13141.711539971802,1113.1999999999998
2016-02-21 12:30:00,20.616840045304222,18.485245737932846,20.30161320573954,18.0059978819649,23.34901752763381,27.105985039966253,0.0,0.0,0.0,0.0,838.0731895290081,209.51829738225203,4.960244447707096,4157.047885133439,32.93578430130793,9.6,14254.911539971803,13141.711539971802,1113.1999999999998
2016-02-21 12:45:00,20.617764846847603,18.599793820349724,20.320584532086457,18.1530786378438,23.222958718173036,26.87484342416409,0.0,0.0,0.0,0.0,1276.7264697561798,319.18161743904494,4.790437329514273,6116.078140298979,31.99659718889013,9.6,14254.911539971803,13141.711539971802,1113.1999999999998
2016-02-21 13:00:00,20.628670211879818,18.71012913274299,20.347313207323733,18.292599409476644,23.123208920517484,26.611264592189098,0.0,0.0,0.0,0.0,1096.2407088830776,274.0601772207694,4.901645562596951,5373.383406234872,30.89752594670014,10.1,8713.739135120864,7600.5391351208655,1113.1999999999998
2016-02-21 13:15:00,20.621876948415803,18.785418258471697,20.35196093517832,18.36593315419373,23.000742164657932,26.30238128777367,0.0,0.0,0.0,0.0,884.9861439083813,221.24653597709533,5.088517227379682,4503.267239270112,30.672148532108228,10.1,8713.739135120864,7600.5391351208655,1113.1999999999998
2016-02-21 13:30:00,20.59013734407407,18.840671379614935,20.33393552972723,18.43711458518549,22.870241004478487,26.02765870504738,0.0,0.0,0.0,0.0,898.0773606347747,224.51934015869367,5.116232057437348,4594.772182538357,30.857744627219,10.1,8713.739135120864,7600.5391351208655,1113.1999999999998
2016-02-21 13:45:00,20.562660735354616,18.887519917776398,20.318175393763994,18.504675457001998,22.758373473019045,25.826423932976315,0.0,0.0,0.0,0.0,995.4189190337408,248.8547297584352,5.093401192216282,5070.0679089610985,30.266703444312718,10.1,8713.739135120864,7600.5391351208655,1113.1999999999998
2016-02-21 14:00:00,20.53893553866882,18.93121813719274,20.305082193179345,18.56779884106817,22.658146261492988,25.61407982263442,0.0,0.0,0.0,0.0,902.7570617267578,225.68926543168942,5.166366169596697,4663.973543069638,29.690764559816976,10.4,6278.282851608875,5165.082851608875,1113.1999999999998
2016-02-21 14:15:00,20.512068908512184,18.959848192501127,20.286000774265457,18.601488386987945,22.553819400849957,25.39535137887891,0.0,0.0,0.0,0.0,811.6238412968233,202.90596032420584,5.271506175443542,4278.4800915334135,29.35349316595256,10.4,6278.282851608875,5165.082851608875,1113.1999999999998
2016-02-21 14:30:00,20.472140422271398,18.97850740093925,20.255250222770115,18.63295086728997,22.446503004414687,25.188402129025874,0.0,0.0,0.0,0.0,781.8741668470175,195.4685417117544,5.314088780560144,4154.948737851546,29.42272592240453,10.4,6278.282851608875,5165.082851608875,1113.1999999999998
2016-02-21 14:45:00,20.43452303646946,18.994130728883416,20.225969166664292,18.662663169482418,22.347588065943143,25.017230815215072,0.0,0.0,0.0,0.0,836.9040959158449,209.22602397896122,5.305327674082333,4440.050460615187,29.110514111379153,10.4,6278.282851608875,5165.082851608875,1113.1999999999998
2016-02-21 15:00:00,20.40097653386698,19.00708501337245,20.19970143539085,18.68915165272168,22.260470378455874,24.858085812771265,0.0,0.0,0.0,0.0,803.0233308901909,200.75583272254772,5.344918660874398,4292.094386392498,28.762320204157778,10.4,7304.129433433896,6263.529433433897,1040.6
2016-02-21 15:15:00,20.36520369516911,19.024808852709402,20.173052063991182,18.725744906231746,22.174311176109164,24.696723652938143,0.0,0.0,0.0,0.0,758.69711065051,189.6742776626275,5.389320814133747,4088.862130051928,28.64100917112324,10.4,7304.129433433896,6263.529433433897,1040.6
2016-02-21 15:30:00,20.337575272225095,19.043979153511298,20.15276837447854,18.76025721616875,22.093058221525084,24.546461179363423,0.0,0.0,0.0,0.0,765.4992784172348,191.3748196043087,5.404852072114073,4137.410361155219,28.217659069547263,10.4,7304.129433433896,6263.529433433897,1040.6
2016-02-21 15:45:00,20.310201917093636,19.062470143541095,20.132592048674645,18.791950916713414,22.0131150982427,24.387820173530876,0.0,0.0,0.0,0.0,706.0171326827548,176.5042831706887,5.459301939002771,3854.3607014241397,28.035703117646566,10.4,7304.129433433896,6263.529433433897,1040.6
2016-02-21 16:00:00,20.284268890372527,19.079204488134227,20.113352980807097,18.820956818914986,21.93825565472516,24.247271606308374,0.0,0.0,0.0,0.0,697.6261323540131,174.4065330885033,5.482823452017213,3824.960919210647,27.84288948398218,9.8,3439.1417070229313,2398.5417070229314,1040.6
2016-02-21 16:15:00,20.21615699549535,19.056098641236673,20.0540587179689,18.79455681433152,21.84488707250395,24.1091794505654,0.0,0.0,0.0,0.0,692.6415047897458,173.16037619743645,5.439176847762519,3767.399636651777,29.198676549998574,9.8,3439.1417070229313,2398.5417070229314,1040.6
2016-02-21 16:30:00,20.182593966892618,19.028394200342714,20.021321150824573,18.768315201629505,21.803200908796597,24.12333232290957,0.0,0.0,0.0,0.0,1009.8506488021819,252.46266220054548,5.266580939546021,5318.460178769754,28.299914495015233,9.8,3439.1417070229313,2398.5417070229314,1040.6
2016-02-21 16:45:00,20.148080080505416,19.000861719460342,19.987807219496396,18.74217534364461,21.759251429027902,24.043651872453545,0.0,0.0,0.0,0.0,812.3969724530052,203.0992431132513,5.380552525834849,4371.144582112602,28.396074587982472,9.8,3439.1417070229313,2398.5417070229314,1040.6
2016-02-21 17:00:00,20.112586683718312,18.97291817321954,19.953401200884727,18.716064930389194,21.71364422796024,23.986769517999235,0.0,0.0,0.0,0.0,848.4024855995834,212.10062139989586,5.368275157900172,4554.457987345002,28.542643301718336,8.3,1237.3616,51.56159999999999,1185.8
2016-02-21 17:15:00,20.025106185915043,18.90340014734512,19.87172988453319,18.644843530346737,21.650432800181964,23.947725318809255,0.0,0.0,0.0,0.0,919.5542990048164,229.8885747512041,5.180621199551843,4763.862495563386,30.52869815656827,8.3,1237.3616,51.56159999999999,1185.8
