time,T_amb
0,4.987638889
900,4.962638889
1800,4.937638889
2700,4.912638889
3600,4.875277778
4500,4.825277778
5400,4.775277778
6300,4.725277778
7200,4.687638889
8100,4.662638889
9000,4.637638889
9900,4.612638889
10800,4.587638889
11700,4.562638889
12600,4.537638889
13500,4.512638889
14400,4.487638889
15300,4.462638889
16200,4.437638889
17100,4.412638889
18000,4.387638889
18900,4.362638889
19800,4.337638889
20700,4.312638889
21600,4.287638889
22500,4.262638889
23400,4.237638889
24300,4.212638889
25200,4.2
26100,4.2
27000,4.2
27900,4.2
28800,4.31125
29700,4.53625
30600,4.76125
31500,4.98625
32400,5.174166667
33300,5.324166667
34200,5.474166667
35100,5.624166667
36000,5.737083333
36900,5.812083333
37800,5.887083333
38700,5.962083333
39600,6.024722222
40500,6.074722222
41400,6.124722222
42300,6.174722222
43200,6.224722222
44100,6.274722222
45000,6.324722222
45900,6.374722222
46800,6.338194444
47700,6.213194444
48600,6.088194444
49500,5.963194444
50400,5.875277778
51300,5.825277778
52200,5.775277778
53100,5.725277778
54000,5.662916667
54900,5.587916667
55800,5.512916667
56700,5.437916667
57600,5.375277778
58500,5.325277778
59400,5.275277778
60300,5.225277778
61200,5.162916667
62100,5.087916667
63000,5.012916667
63900,4.937916667
64800,4.875277778
65700,4.825277778
66600,4.775277778
67500,4.725277778
68400,4.662916667
69300,4.587916667
70200,4.512916667
71100,4.437916667
72000,4.375277778
72900,4.325277778
73800,4.275277778
74700,4.225277778
75600,4.162916667
76500,4.087916667
77400,4.012916667
78300,3.937916667
79200,3.875277778
80100,3.825277778
81000,3.775277778
81900,3.725277778
82800,3.650555556
83700,3.550555556
84600,3.450555556
85500,3.350555556
86400,3.250555556
87300,3.150555556
88200,3.050555556
89100,2.950555556
90000,2.862916667
90900,2.787916667
91800,2.712916667
92700,2.637916667
93600,2.575277778
94500,2.525277778
95400,2.475277778
96300,2.425277778
97200,2.375277778
98100,2.325277778
99000,2.275277778
99900,2.225277778
100800,2.175277778
101700,2.125277778
102600,2.075277778
103500,2.025277778
104400,1.975277778
105300,1.925277778
106200,1.875277778
107100,1.825277778
108000,1.787638889
108900,1.762638889
109800,1.737638889
110700,1.712638889
111600,1.7
112500,1.7
113400,1.7
114300,1.7
115200,1.737083333
116100,1.812083333
117000,1.887083333
117900,1.962083333
118800,2.049444444
119700,2.149444444
120600,2.249444444
121500,2.349444444
122400,2.437083333
123300,2.512083333
124200,2.587083333
125100,2.662083333
126000,2.712361111
126900,2.737361111
127800,2.762361111
128700,2.787361111
129600,2.8
130500,2.8
131400,2.8
132300,2.8
133200,2.762916667
134100,2.687916667
135000,2.612916667
135900,2.537916667
136800,2.487638889
137700,2.462638889
138600,2.437638889
139500,2.412638889
140400,2.375277778
141300,2.325277778
142200,2.275277778
143100,2.225277778
144000,2.175277778
144900,2.125277778
145800,2.075277778
146700,2.025277778
147600,1.987638889
148500,1.962638889
149400,1.937638889
150300,1.912638889
151200,1.875277778
152100,1.825277778
153000,1.775277778
153900,1.725277778
154800,1.675277778
155700,1.625277778
156600,1.575277778
157500,1.525277778
158400,1.487638889
159300,1.462638889
160200,1.437638889
161100,1.412638889
162000,1.362916667
162900,1.287916667
163800,1.212916667
164700,1.137916667
165600,1.062916667
166500,0.987916667
167400,0.912916667
168300,0.837916667
169200,0.824722222
170100,0.874722222
171000,0.924722222
171900,0.974722222
172800,1
173700,1
174600,1
175500,1
176400,1
177300,1
178200,1
179100,1
180000,0.987638889
180900,0.962638889
181800,0.937638889
182700,0.912638889
183600,0.9
184500,0.9
185400,0.9
186300,0.9
187200,0.912361111
188100,0.937361111
189000,0.962361111
189900,0.987361111
190800,1
191700,1
192600,1
193500,1
194400,1
195300,1
196200,1
197100,1
198000,1
198900,1
199800,1
200700,1
201600,1.098888889
202500,1.298888889
203400,1.498888889
204300,1.698888889
205200,1.886527778
206100,2.061527778
207000,2.236527778
207900,2.411527778
208800,2.561805556
209700,2.686805556
210600,2.811805556
211500,2.936805556
212400,3.024722222
213300,3.074722222
214200,3.124722222
215100,3.174722222
216000,3.212361111
216900,3.237361111
217800,3.262361111
218700,3.287361111
219600,3.238194444
220500,3.113194444
221400,2.988194444
222300,2.863194444
223200,2.787638889
224100,2.762638889
225000,2.737638889
225900,2.712638889
226800,2.675277778
227700,2.625277778
228600,2.575277778
229500,2.525277778
230400,2.475277778
231300,2.425277778
232200,2.375277778
233100,2.325277778
234000,2.275277778
234900,2.225277778
235800,2.175277778
236700,2.125277778
237600,2.087638889
238500,2.062638889
239400,2.037638889
240300,2.012638889
241200,1.975277778
242100,1.925277778
243000,1.875277778
243900,1.825277778
244800,1.762916667
245700,1.687916667
246600,1.612916667
247500,1.537916667
248400,1.487638889
249300,1.462638889
250200,1.437638889
251100,1.412638889
252000,1.350555556
252900,1.250555556
253800,1.150555556
254700,1.050555556
255600,1
256500,1
257400,1
258300,1
259200,0.950555556
260100,0.850555556
261000,0.750555556
261900,0.650555556
262800,0.562916667
263700,0.487916667
264600,0.412916667
265500,0.337916667
266400,0.262916667
267300,0.187916667
268200,0.112916667
269100,0.037916667
270000,-0.012361111
270900,-0.037361111
271800,-0.062361111
272700,-0.087361111
273600,-0.112361111
274500,-0.137361111
275400,-0.162361111
276300,-0.187361111
277200,-0.224722222
278100,-0.274722222
279000,-0.324722222
279900,-0.374722222
280800,-0.412361111
281700,-0.437361111
282600,-0.462361111
283500,-0.487361111
284400,-0.5
285300,-0.5
286200,-0.5
287100,-0.5
288000,-0.413472222
288900,-0.238472222
289800,-0.063472222
290700,0.111527778
291600,0.298888889
292500,0.498888889
293400,0.698888889
294300,0.898888889
295200,1.074166667
296100,1.224166667
297000,1.374166667
297900,1.524166667
298800,1.649444444
299700,1.749444444
300600,1.849444444
301500,1.949444444
302400,1.975277778
303300,1.925277778
304200,1.875277778
305100,1.825277778
306000,1.738194444
306900,1.613194444
307800,1.488194444
308700,1.363194444
309600,1.262916667
310500,1.187916667
311400,1.112916667
312300,1.037916667
313200,0.962916667
314100,0.887916667
315000,0.812916667
315900,0.737916667
316800,0.662916667
317700,0.587916667
318600,0.512916667
319500,0.437916667
320400,0.362916667
321300,0.287916667
322200,0.212916667
323100,0.137916667
324000,0.062916667
324900,-0.012083333
325800,-0.087083333
326700,-0.162083333
327600,-0.237083333
328500,-0.312083333
329400,-0.387083333
330300,-0.462083333
331200,-0.537083333
332100,-0.612083333
333000,-0.687083333
333900,-0.762083333
334800,-0.837083333
335700,-0.912083333
336600,-0.987083333
337500,-1.062083333
338400,-1.137083333
339300,-1.212083333
340200,-1.287083333
341100,-1.362083333
342000,-1.424722222
342900,-1.474722222
343800,-1.524722222
344700,-1.574722222
345600,-1.637083333
346500,-1.712083333
347400,-1.787083333
348300,-1.862083333
349200,-1.937083333
350100,-2.012083333
351000,-2.087083333
351900,-2.162083333
352800,-2.224722222
353700,-2.274722222
354600,-2.324722222
355500,-2.374722222
356400,-2.412361111
357300,-2.437361111
358200,-2.462361111
359100,-2.487361111
360000,-2.524722222
360900,-2.574722222
361800,-2.624722222
362700,-2.674722222
363600,-2.712361111
364500,-2.737361111
365400,-2.762361111
366300,-2.787361111
367200,-2.8
368100,-2.8
369000,-2.8
369900,-2.8
370800,-2.8
371700,-2.8
372600,-2.8
373500,-2.8
374400,-2.664027778
375300,-2.389027778
376200,-2.114027778
377100,-1.839027778
378000,-1.465138889
378900,-0.990138889
379800,-0.515138889
380700,-0.040138889
381600,0.385416667
382500,0.760416667
383400,1.135416667
384300,1.510416667
385200,1.798888889
386100,1.998888889
387000,2.198888889
387900,2.398888889
388800,2.524722222
389700,2.574722222
390600,2.624722222
391500,2.674722222
392400,2.58875
393300,2.36375
394200,2.13875
395100,1.91375
396000,1.762916667
396900,1.687916667
397800,1.612916667
398700,1.537916667
399600,1.462916667
400500,1.387916667
401400,1.312916667
402300,1.237916667
403200,1.162916667
404100,1.087916667
405000,1.012916667
405900,0.937916667
406800,0.862916667
407700,0.787916667
408600,0.712916667
409500,0.637916667
410400,0.562916667
411300,0.487916667
412200,0.412916667
413100,0.337916667
414000,0.262916667
414900,0.187916667
415800,0.112916667
416700,0.037916667
417600,-0.049444444
418500,-0.149444444
419400,-0.249444444
420300,-0.349444444
421200,-0.437083333
422100,-0.512083333
423000,-0.587083333
423900,-0.662083333
424800,-0.737083333
425700,-0.812083333
426600,-0.887083333
427500,-0.962083333
428400,-1.037083333
429300,-1.112083333
430200,-1.187083333
431100,-1.262083333
432000,-1.337083333
432900,-1.412083333
433800,-1.487083333
434700,-1.562083333
435600,-1.649444444
436500,-1.749444444
437400,-1.849444444
438300,-1.949444444
439200,-2.024722222
440100,-2.074722222
441000,-2.124722222
441900,-2.174722222
442800,-2.224722222
443700,-2.274722222
444600,-2.324722222
445500,-2.374722222
446400,-2.424722222
447300,-2.474722222
448200,-2.524722222
449100,-2.574722222
450000,-2.612361111
450900,-2.637361111
451800,-2.662361111
452700,-2.687361111
453600,-2.712361111
454500,-2.737361111
455400,-2.762361111
456300,-2.787361111
457200,-2.812361111
458100,-2.837361111
459000,-2.862361111
459900,-2.887361111
460800,-2.862916667
461700,-2.787916667
462600,-2.712916667
463500,-2.637916667
464400,-2.538194444
465300,-2.413194444
466200,-2.288194444
467100,-2.163194444
468000,-2.025833333
468900,-1.875833333
469800,-1.725833333
470700,-1.575833333
471600,-1.475277778
472500,-1.425277778
473400,-1.375277778
474300,-1.325277778
475200,-1.225833333
476100,-1.075833333
477000,-0.925833333
477900,-0.775833333
478800,-0.749444444
479700,-0.849444444
480600,-0.949444444
481500,-1.049444444
482400,-1.112361111
483300,-1.137361111
484200,-1.162361111
485100,-1.187361111
486000,-1.212361111
486900,-1.237361111
487800,-1.262361111
488700,-1.287361111
489600,-1.324722222
490500,-1.374722222
491400,-1.424722222
492300,-1.474722222
493200,-1.512361111
494100,-1.537361111
495000,-1.562361111
495900,-1.587361111
496800,-1.624722222
497700,-1.674722222
498600,-1.724722222
499500,-1.774722222
500400,-1.812361111
501300,-1.837361111
502200,-1.862361111
503100,-1.887361111
504000,-1.912361111
504900,-1.937361111
505800,-1.962361111
506700,-1.987361111
507600,-2.012361111
508500,-2.037361111
509400,-2.062361111
510300,-2.087361111
511200,-2.124722222
512100,-2.174722222
513000,-2.224722222
513900,-2.274722222
514800,-2.3
515700,-2.3
516600,-2.3
517500,-2.3
518400,-2.287638889
519300,-2.262638889
520200,-2.237638889
521100,-2.212638889
522000,-2.2
522900,-2.2
523800,-2.2
524700,-2.2
525600,-2.187638889
526500,-2.162638889
527400,-2.137638889
528300,-2.112638889
529200,-2.1
530100,-2.1
531000,-2.1
531900,-2.1
532800,-2.1
533700,-2.1
534600,-2.1
535500,-2.1
536400,-2.087638889
537300,-2.062638889
538200,-2.037638889
539100,-2.012638889
540000,-2
540900,-2
541800,-2
542700,-2
543600,-1.987638889
544500,-1.962638889
545400,-1.937638889
546300,-1.912638889
547200,-1.862916667
548100,-1.787916667
549000,-1.712916667
549900,-1.637916667
550800,-1.550555556
551700,-1.450555556
552600,-1.350555556
553500,-1.250555556
554400,-1.150555556
555300,-1.050555556
556200,-0.950555556
557100,-0.850555556
558000,-0.775277778
558900,-0.725277778
559800,-0.675277778
560700,-0.625277778
561600,-0.426944444
562500,-0.076944444
563400,0.273055556
564300,0.623055556
565200,0.824722222
566100,0.874722222
567000,0.924722222
567900,0.974722222
568800,0.962916667
569700,0.887916667
570600,0.812916667
571500,0.737916667
572400,0.675277778
573300,0.625277778
574200,0.575277778
575100,0.525277778
576000,0.462916667
576900,0.387916667
577800,0.312916667
578700,0.237916667
579600,0.162916667
580500,0.087916667
581400,0.012916667
582300,-0.062083333
583200,-0.149444444
584100,-0.249444444
585000,-0.349444444
585900,-0.449444444
586800,-0.5
587700,-0.5
588600,-0.5
589500,-0.5
590400,-0.537083333
591300,-0.612083333
592200,-0.687083333
593100,-0.762083333
594000,-0.824722222
594900,-0.874722222
595800,-0.924722222
596700,-0.974722222
597600,-1.037083333
598500,-1.112083333
599400,-1.187083333
600300,-1.262083333
601200,-1.361805556
602100,-1.486805556
603000,-1.611805556
603900,-1.736805556
604800,-1.874166667
605700,-2.024166667
606600,-2.174166667
607500,-2.324166667
608400,-2.437083333
609300,-2.512083333
610200,-2.587083333
611100,-2.662083333
612000,-2.737083333
612900,-2.812083333
613800,-2.887083333
614700,-2.962083333
615600,-3.024722222
616500,-3.074722222
617400,-3.124722222
618300,-3.174722222
619200,-3.237083333
620100,-3.312083333
621000,-3.387083333
621900,-3.462083333
622800,-3.524722222
623700,-3.574722222
624600,-3.624722222
625500,-3.674722222
626400,-3.724722222
627300,-3.774722222
628200,-3.824722222
629100,-3.874722222
630000,-3.9
630900,-3.9
631800,-3.9
632700,-3.9
633600,-3.838194444
634500,-3.713194444
635400,-3.588194444
636300,-3.463194444
637200,-3.375277778
638100,-3.325277778
639000,-3.275277778
639900,-3.225277778
640800,-3.175277778
641700,-3.125277778
642600,-3.075277778
643500,-3.025277778
644400,-2.975277778
645300,-2.925277778
646200,-2.875277778
647100,-2.825277778
648000,-2.713472222
648900,-2.538472222
649800,-2.363472222
650700,-2.188472222
651600,-2.124722222
652500,-2.174722222
653400,-2.224722222
654300,-2.274722222
655200,-2.337083333
656100,-2.412083333
657000,-2.487083333
657900,-2.562083333
658800,-2.637083333
659700,-2.712083333
660600,-2.787083333
661500,-2.862083333
662400,-2.937083333
663300,-3.012083333
664200,-3.087083333
665100,-3.162083333
666000,-3.237083333
666900,-3.312083333
667800,-3.387083333
668700,-3.462083333
669600,-3.537083333
670500,-3.612083333
671400,-3.687083333
672300,-3.762083333
673200,-3.837083333
674100,-3.912083333
675000,-3.987083333
675900,-4.062083333
676800,-4.137083333
677700,-4.212083333
678600,-4.287083333
679500,-4.362083333
680400,-4.437083333
681300,-4.512083333
682200,-4.587083333
683100,-4.662083333
684000,-4.724722222
684900,-4.774722222
685800,-4.824722222
686700,-4.874722222
687600,-4.924722222
688500,-4.974722222
689400,-5.024722222
690300,-5.074722222
691200,-5.124722222
692100,-5.174722222
693000,-5.224722222
693900,-5.274722222
694800,-5.312361111
695700,-5.337361111
696600,-5.362361111
697500,-5.387361111
698400,-5.412361111
699300,-5.437361111
700200,-5.462361111
701100,-5.487361111
702000,-5.512361111
702900,-5.537361111
703800,-5.562361111
704700,-5.587361111
705600,-5.612361111
706500,-5.637361111
707400,-5.662361111
708300,-5.687361111
709200,-5.712361111
710100,-5.737361111
711000,-5.762361111
711900,-5.787361111
712800,-5.8
713700,-5.8
714600,-5.8
715500,-5.8
716400,-5.8
717300,-5.8
718200,-5.8
719100,-5.8
720000,-5.738194444
720900,-5.613194444
721800,-5.488194444
722700,-5.363194444
723600,-5.262916667
724500,-5.187916667
725400,-5.112916667
726300,-5.037916667
727200,-4.938194444
728100,-4.813194444
729000,-4.688194444
729900,-4.563194444
730800,-4.487638889
731700,-4.462638889
732600,-4.437638889
733500,-4.412638889
734400,-4.251666667
735300,-3.951666667
736200,-3.651666667
737100,-3.351666667
738000,-3.237083333
738900,-3.312083333
739800,-3.387083333
740700,-3.462083333
741600,-3.512361111
742500,-3.537361111
743400,-3.562361111
744300,-3.587361111
745200,-3.612361111
746100,-3.637361111
747000,-3.662361111
747900,-3.687361111
748800,-3.712361111
749700,-3.737361111
750600,-3.762361111
751500,-3.787361111
752400,-3.824722222
753300,-3.874722222
754200,-3.924722222
755100,-3.974722222
756000,-4.012361111
756900,-4.037361111
757800,-4.062361111
758700,-4.087361111
759600,-4.112361111
760500,-4.137361111
761400,-4.162361111
762300,-4.187361111
763200,-4.212361111
764100,-4.237361111
765000,-4.262361111
765900,-4.287361111
766800,-4.324722222
767700,-4.374722222
768600,-4.424722222
769500,-4.474722222
770400,-4.512361111
771300,-4.537361111
772200,-4.562361111
773100,-4.587361111
774000,-4.624722222
774900,-4.674722222
775800,-4.724722222
776700,-4.774722222
777600,-4.8
778500,-4.8
779400,-4.8
780300,-4.8
781200,-4.812361111
782100,-4.837361111
783000,-4.862361111
783900,-4.887361111
784800,-4.9
785700,-4.9
786600,-4.9
787500,-4.9
788400,-4.9
789300,-4.9
790200,-4.9
791100,-4.9
792000,-4.9
792900,-4.9
793800,-4.9
794700,-4.9
795600,-4.912361111
796500,-4.937361111
797400,-4.962361111
798300,-4.987361111
799200,-5
800100,-5
801000,-5
801900,-5
802800,-4.987638889
803700,-4.962638889
804600,-4.937638889
805500,-4.912638889
806400,-4.875277778
807300,-4.825277778
808200,-4.775277778
809100,-4.725277778
810000,-4.601111111
810900,-4.401111111
811800,-4.201111111
812700,-4.001111111
813600,-3.887638889
814500,-3.862638889
815400,-3.837638889
816300,-3.812638889
817200,-3.762916667
818100,-3.687916667
819000,-3.612916667
819900,-3.537916667
820800,-3.326944444
821700,-2.976944444
822600,-2.626944444
823500,-2.276944444
824400,-2.075277778
825300,-2.025277778
826200,-1.975277778
827100,-1.925277778
828000,-1.974166667
828900,-2.124166667
829800,-2.274166667
830700,-2.424166667
831600,-2.512361111
832500,-2.537361111
833400,-2.562361111
834300,-2.587361111
835200,-2.612361111
836100,-2.637361111
837000,-2.662361111
837900,-2.687361111
838800,-2.724722222
839700,-2.774722222
840600,-2.824722222
841500,-2.874722222
842400,-2.912361111
843300,-2.937361111
844200,-2.962361111
845100,-2.987361111
846000,-3.012361111
846900,-3.037361111
847800,-3.062361111
848700,-3.087361111
849600,-3.112361111
850500,-3.137361111
851400,-3.162361111
852300,-3.187361111
853200,-3.224722222
854100,-3.274722222
855000,-3.324722222
855900,-3.374722222
856800,-3.412361111
857700,-3.437361111
858600,-3.462361111
859500,-3.487361111
860400,-3.524722222
861300,-3.574722222
862200,-3.624722222
863100,-3.674722222
864000,-3.724722222
864900,-3.774722222
865800,-3.824722222
866700,-3.874722222
867600,-3.912361111
868500,-3.937361111
869400,-3.962361111
870300,-3.987361111
871200,-4
872100,-4
873000,-4
873900,-4
874800,-4.012361111
875700,-4.037361111
876600,-4.062361111
877500,-4.087361111
878400,-4.1
879300,-4.1
880200,-4.1
881100,-4.1
882000,-4.1
882900,-4.1
883800,-4.1
884700,-4.1
885600,-4.1
886500,-4.1
887400,-4.1
888300,-4.1
889200,-4.087638889
890100,-4.062638889
891000,-4.037638889
891900,-4.012638889
892800,-3.789861111
893700,-3.364861111
894600,-2.939861111
895500,-2.514861111
896400,-2.089861111
897300,-1.664861111
898200,-1.239861111
899100,-0.814861111
900000,-0.439305556
900900,-0.114305556
901800,0.210694444
902700,0.535694444
903600,0.761805556
904500,0.886805556
905400,1.011805556
906300,1.136805556
907200,1.150555556
908100,1.050555556
909000,0.950555556
909900,0.850555556
910800,0.676388889
911700,0.426388889
912600,0.176388889
913500,-0.073611111
914400,-0.298888889
915300,-0.498888889
916200,-0.698888889
917100,-0.898888889
918000,-1.049444444
918900,-1.149444444
919800,-1.249444444
920700,-1.349444444
921600,-1.437083333
922500,-1.512083333
923400,-1.587083333
924300,-1.662083333
925200,-1.737083333
926100,-1.812083333
927000,-1.887083333
927900,-1.962083333
928800,-2.049444444
929700,-2.149444444
930600,-2.249444444
931500,-2.349444444
932400,-2.437083333
933300,-2.512083333
934200,-2.587083333
935100,-2.662083333
936000,-2.737083333
936900,-2.812083333
937800,-2.887083333
938700,-2.962083333
939600,-3.037083333
940500,-3.112083333
941400,-3.187083333
942300,-3.262083333
943200,-3.349444444
944100,-3.449444444
945000,-3.549444444
945900,-3.649444444
946800,-3.873055556
947700,-4.223055556
948600,-4.573055556
949500,-4.923055556
950400,-5.3225
951300,-5.7725
952200,-6.2225
953100,-6.6725
954000,-7.110138889
954900,-7.535138889
955800,-7.960138889
956700,-8.385138889
957600,-8.723611111
958500,-8.973611111
959400,-9.223611111
960300,-9.473611111
961200,-9.723611111
962100,-9.973611111
963000,-10.22361111
963900,-10.47361111
964800,-10.72361111
965700,-10.97361111
966600,-11.22361111
967500,-11.47361111
968400,-11.69888889
969300,-11.89888889
970200,-12.09888889
971100,-12.29888889
972000,-12.48652778
972900,-12.66152778
973800,-12.83652778
974700,-13.01152778
975600,-13.13708333
976500,-13.21208333
977400,-13.28708333
978300,-13.36208333
979200,-13.42472222
980100,-13.47472222
981000,-13.52472222
981900,-13.57472222
982800,-13.63708333
983700,-13.71208333
984600,-13.78708333
985500,-13.86208333
986400,-13.92472222
987300,-13.97472222
988200,-14.02472222
989100,-14.07472222
990000,-14.13708333
990900,-14.21208333
991800,-14.28708333
992700,-14.36208333
993600,-14.42472222
994500,-14.47472222
995400,-14.52472222
996300,-14.57472222
997200,-14.63708333
998100,-14.71208333
999000,-14.78708333
999900,-14.86208333
1000800,-14.93708333
1001700,-15.01208333
1002600,-15.08708333
1003500,-15.16208333
1004400,-15.23708333
1005300,-15.31208333
1006200,-15.38708333
1007100,-15.46208333
1008000,-15.52472222
1008900,-15.57472222
1009800,-15.62472222
1010700,-15.67472222
1011600,-15.73708333
1012500,-15.81208333
1013400,-15.88708333
1014300,-15.96208333
1015200,-16.03708333
1016100,-16.11208333
1017000,-16.18708333
1017900,-16.26208333
1018800,-16.18875
1019700,-15.96375
1020600,-15.73875
1021500,-15.51375
1022400,-15.4
1023300,-15.4
1024200,-15.4
1025100,-15.4
1026000,-15.4
1026900,-15.4
1027800,-15.4
1028700,-15.4
1029600,-15.4
1030500,-15.4
1031400,-15.4
1032300,-15.4
1033200,-15.33819444
1034100,-15.21319444
1035000,-15.08819444
1035900,-14.96319444
1036800,-14.82583333
1037700,-14.67583333
1038600,-14.52583333
1039500,-14.37583333
1040400,-14.21347222
1041300,-14.03847222
1042200,-13.86347222
1043100,-13.68847222
1044000,-13.55055556
1044900,-13.45055556
1045800,-13.35055556
1046700,-13.25055556
1047600,-13.15055556
1048500,-13.05055556
1049400,-12.95055556
1050300,-12.85055556
1051200,-12.75055556
1052100,-12.65055556
1053000,-12.55055556
1053900,-12.45055556
1054800,-12.36291667
1055700,-12.28791667
1056600,-12.21291667
1057500,-12.13791667
1058400,-12.06291667
1059300,-11.98791667
1060200,-11.91291667
1061100,-11.83791667
1062000,-11.76291667
1062900,-11.68791667
1063800,-11.61291667
1064700,-11.53791667
1065600,-11.14152778
1066500,-10.41652778
1067400,-9.691527778
1068300,-8.966527778
1069200,-8.241527778
1070100,-7.516527778
1071000,-6.791527778
1071900,-6.066527778
1072800,-5.564027778
1073700,-5.289027778
1074600,-5.014027778
1075500,-4.739027778
1076400,-4.525833333
1077300,-4.375833333
1078200,-4.225833333
1079100,-4.075833333
1080000,-4.197777778
1080900,-4.597777778
1081800,-4.997777778
1082700,-5.397777778
1083600,-5.748333333
1084500,-6.048333333
1085400,-6.348333333
1086300,-6.648333333
1087200,-6.91125
1088100,-7.13625
1089000,-7.36125
1089900,-7.58625
1090800,-7.662916667
1091700,-7.587916667
1092600,-7.512916667
1093500,-7.437916667
1094400,-7.350555556
1095300,-7.250555556
1096200,-7.150555556
1097100,-7.050555556
1098000,-6.962916667
1098900,-6.887916667
1099800,-6.812916667
1100700,-6.737916667
1101600,-6.650555556
1102500,-6.550555556
1103400,-6.450555556
1104300,-6.350555556
1105200,-6.262916667
1106100,-6.187916667
1107000,-6.112916667
1107900,-6.037916667
1108800,-5.950555556
1109700,-5.850555556
1110600,-5.750555556
1111500,-5.650555556
1112400,-5.562916667
1113300,-5.487916667
1114200,-5.412916667
1115100,-5.337916667
1116000,-5.250555556
1116900,-5.150555556
1117800,-5.050555556
1118700,-4.950555556
1119600,-4.961805556
1120500,-5.086805556
1121400,-5.211805556
1122300,-5.336805556
1123200,-5.449444444
1124100,-5.549444444
1125000,-5.649444444
1125900,-5.749444444
1126800,-5.861805556
1127700,-5.986805556
1128600,-6.111805556
1129500,-6.236805556
1130400,-6.324722222
1131300,-6.374722222
1132200,-6.424722222
1133100,-6.474722222
1134000,-6.524722222
1134900,-6.574722222
1135800,-6.624722222
1136700,-6.674722222
1137600,-6.737083333
1138500,-6.812083333
1139400,-6.887083333
1140300,-6.962083333
1141200,-7.012361111
1142100,-7.037361111
1143000,-7.062361111
1143900,-7.087361111
1144800,-7.124722222
1145700,-7.174722222
1146600,-7.224722222
1147500,-7.274722222
1148400,-7.3
1149300,-7.3
1150200,-7.3
1151100,-7.3
1152000,-7.213472222
1152900,-7.038472222
1153800,-6.863472222
1154700,-6.688472222
1155600,-6.538194444
1156500,-6.413194444
1157400,-6.288194444
1158300,-6.163194444
1159200,-6.013472222
1160100,-5.838472222
1161000,-5.663472222
1161900,-5.488472222
1162800,-5.375277778
1163700,-5.325277778
1164600,-5.275277778
1165500,-5.225277778
1166400,-5.2
1167300,-5.2
1168200,-5.2
1169100,-5.2
1170000,-5.237083333
1170900,-5.312083333
1171800,-5.387083333
1172700,-5.462083333
1173600,-5.549444444
1174500,-5.649444444
1175400,-5.749444444
1176300,-5.849444444
1177200,-5.949444444
1178100,-6.049444444
1179000,-6.149444444
1179900,-6.249444444
1180800,-6.337083333
1181700,-6.412083333
1182600,-6.487083333
1183500,-6.562083333
1184400,-6.661805556
1185300,-6.786805556
1186200,-6.911805556
1187100,-7.036805556
1188000,-7.161805556
1188900,-7.286805556
1189800,-7.411805556
1190700,-7.536805556
1191600,-7.612361111
1192500,-7.637361111
1193400,-7.662361111
1194300,-7.687361111
1195200,-7.749444444
1196100,-7.849444444
1197000,-7.949444444
1197900,-8.049444444
1198800,-8.137083333
1199700,-8.212083333
1200600,-8.287083333
1201500,-8.362083333
1202400,-8.449444444
1203300,-8.549444444
1204200,-8.649444444
1205100,-8.749444444
1206000,-8.861805556
1206900,-8.986805556
1207800,-9.111805556
1208700,-9.236805556
1209600,-9.374166667
1210500,-9.524166667
1211400,-9.674166667
1212300,-9.824166667
1213200,-9.974166667
1214100,-10.12416667
1215000,-10.27416667
1215900,-10.42416667
1216800,-10.54944444
1217700,-10.64944444
1218600,-10.74944444
1219500,-10.84944444
1220400,-10.94944444
1221300,-11.04944444
1222200,-11.14944444
1223100,-11.24944444
1224000,-11.34944444
1224900,-11.44944444
1225800,-11.54944444
1226700,-11.64944444
1227600,-11.72472222
1228500,-11.77472222
1229400,-11.82472222
1230300,-11.87472222
1231200,-11.93708333
1232100,-12.01208333
1233000,-12.08708333
1233900,-12.16208333
1234800,-12.21236111
1235700,-12.23736111
1236600,-12.26236111
1237500,-12.28736111
1238400,-12.27527778
1239300,-12.22527778
1240200,-12.17527778
1241100,-12.12527778
1242000,-12.08763889
1242900,-12.06263889
1243800,-12.03763889
1244700,-12.01263889
1245600,-11.97527778
1246500,-11.92527778
1247400,-11.87527778
1248300,-11.82527778
1249200,-11.8
1250100,-11.8
1251000,-11.8
1251900,-11.8
1252800,-11.81236111
1253700,-11.83736111
1254600,-11.86236111
1255500,-11.88736111
1256400,-11.92472222
1257300,-11.97472222
1258200,-12.02472222
1259100,-12.07472222
1260000,-12.13708333
1260900,-12.21208333
1261800,-12.28708333
1262700,-12.36208333
1263600,-12.37527778
1264500,-12.32527778
1265400,-12.27527778
1266300,-12.22527778
1267200,-12.18763889
1268100,-12.16263889
1269000,-12.13763889
1269900,-12.11263889
1270800,-12.07527778
1271700,-12.02527778
1272600,-11.97527778
1273500,-11.92527778
1274400,-11.88763889
1275300,-11.86263889
1276200,-11.83763889
1277100,-11.81263889
1278000,-11.78763889
1278900,-11.76263889
1279800,-11.73763889
1280700,-11.71263889
1281600,-11.67527778
1282500,-11.62527778
1283400,-11.57527778
1284300,-11.52527778
1285200,-11.47527778
1286100,-11.42527778
1287000,-11.37527778
1287900,-11.32527778
1288800,-11.31236111
1289700,-11.33736111
1290600,-11.36236111
1291500,-11.38736111
1292400,-11.31347222
1293300,-11.13847222
1294200,-10.96347222
1295100,-10.78847222
1296000,-10.67527778
1296900,-10.62527778
1297800,-10.57527778
1298700,-10.52527778
1299600,-10.43819444
1300500,-10.31319444
